name,name_english,image,mp3,pdf,language,theme,subtheme,subtheme_no_language
monter,to board,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_airport/to_board.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_airport/to_board.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_airport/to_board_the_trip_french.pdf,french,the_trip_french,airport_french,airport
décoller,to take off,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_airport/to_take_off.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_airport/to_take_off.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_airport/to_take_off_the_trip_french.pdf,french,the_trip_french,airport_french,airport
atterrir,to land,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_airport/to_land.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_airport/to_land.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_airport/to_land_the_trip_french.pdf,french,the_trip_french,airport_french,airport
la chambre,the room,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/room.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/room.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/room_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
le lit,the bed,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/bed.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/bed.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/bed_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
la serviette,the towel,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/towel.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/towel.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/towel_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
la clé,the key,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/key.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/key.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/key_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
la salle de bains,the bathroom,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/bathroom.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/bathroom.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/bathroom_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
la piscine,the pool,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/pool.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/pool.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/pool_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
le magasin de cadeau,the gift shop,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/gift_shop.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/gift_shop.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/gift_shop_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
le client,the guest,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/guest.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/guest.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/guest_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
dormir,to sleep,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/to_sleep.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/to_sleep.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/to_sleep_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
se relaxer,to relax,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/to_relax.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/to_relax.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/to_relax_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
faire du shopping,to go shopping,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_hotel/to_go_shopping.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_hotel/to_go_shopping.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_hotel/to_go_shopping_the_trip_french.pdf,french,the_trip_french,hotel_french,hotel
le sable,the sand,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/sand.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/sand.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/sand_the_trip_french.pdf,french,the_trip_french,beach_french,beach
l’eau,the water,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/water.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/water.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/water_the_trip_french.pdf,french,the_trip_french,beach_french,beach
les sandales,the sandals,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/sandals.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/sandals.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/sandals_the_trip_french.pdf,french,the_trip_french,beach_french,beach
la crème solaire,the sunscreen,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/sunscreen.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/sunscreen.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/sunscreen_the_trip_french.pdf,french,the_trip_french,beach_french,beach
le palmier,the palm tree,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/palm_tree.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/palm_tree.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/palm_tree_the_trip_french.pdf,french,the_trip_french,beach_french,beach
les vagues,the waves,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/waves.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/waves.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/waves_the_trip_french.pdf,french,the_trip_french,beach_french,beach
les coquillages ,the seashells,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/seashells.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/seashells.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/seashells_the_trip_french.pdf,french,the_trip_french,beach_french,beach
le bateau à voiles,the sailboat,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/sailboat.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/sailboat.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/sailboat_the_trip_french.pdf,french,the_trip_french,beach_french,beach
le gardien de plage,the lifeguard,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/lifeguard.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/lifeguard.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/lifeguard_the_trip_french.pdf,french,the_trip_french,beach_french,beach
pêcher,to fish,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/to_fish.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/to_fish.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/to_fish_the_trip_french.pdf,french,the_trip_french,beach_french,beach
nager,to swim,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/to_swim.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/to_swim.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/to_swim_the_trip_french.pdf,french,the_trip_french,beach_french,beach
jouer,to play,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_images/images_beach/to_play.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_audio/audio_beach/to_play.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_french/theme_the_trip/subtheme/word_pdfs/pdfs_beach/to_play_the_trip_french.pdf,french,the_trip_french,beach_french,beach
đèn giao thông,the traffic light,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/traffic_light.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/traffic_light.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/traffic_light_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
ngã tư,the intersection,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/intersection.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/intersection.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/intersection_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
dấu hiệu,the sign,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/sign.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/sign.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/sign_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
lề đường,the sidewalk,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/sidewalk.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/sidewalk.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/sidewalk_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
thùng thư,the mailbox,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/mailbox.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/mailbox.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/mailbox_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
cây cầu,the bridge,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/bridge.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/bridge.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/bridge_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
người đi bộ,the pedestrian,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/pedestrian.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/pedestrian.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/pedestrian_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
con sông,the river,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/river.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/river.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/river_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
Hãy coi chừng!,Watch out! Careful!,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/watch_out_careful.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/watch_out_careful.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/watch_out_careful_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
đi bộ,to walk,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/to_walk.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/to_walk.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/to_walk_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
đợi,to wait for,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/to_wait_for.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/to_wait_for.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/to_wait_for_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
hãy cẩn thận,to be careful,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_street/to_be_careful.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_street/to_be_careful.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_street/to_be_careful_city_vietnamese.pdf,vietnamese,city_vietnamese,street_vietnamese,street
bảo tàng,the museum,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_images/images_buildings/museum.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_audio/audio_buildings/museum.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_city/subtheme/word_pdfs/pdfs_buildings/museum_city_vietnamese.pdf,vietnamese,city_vietnamese,buildings_vietnamese,buildings
